date,equity,cash,borrowed,holdings_val,leverage,drawdown,num_positions,active_holdings,regime
2015-03-11,4564.01,-4.73,4726.57,9295.3,2.04,8.84,2,"PANW,AVGO",Bull_LowVol
2015-03-12,4637.49,-5.32,4726.57,9369.37,2.02,7.38,2,"PANW,AVGO",Bull_LowVol
2015-03-13,4604.11,-5.91,4726.57,9336.59,2.03,8.04,2,"PANW,AVGO",Bull_LowVol
2015-03-16,4858.15,-6.5,4726.57,9591.22,1.97,2.97,2,"PANW,AVGO",Bull_LowVol
2015-03-17,4866.75,-7.09,4726.57,9600.41,1.97,2.8,2,"PANW,AVGO",Bull_LowVol
2015-03-18,4926.3,-7.68,4726.57,9660.55,1.96,1.61,2,"PANW,AVGO",Bull_LowVol
2015-03-19,5014.07,-8.27,4726.57,9748.9,1.94,0.0,2,"PANW,AVGO",Bull_LowVol
2015-03-20,4965.42,-8.86,4726.57,9700.86,1.95,0.97,2,"PANW,AVGO",Bull_LowVol
2015-03-23,4887.74,-9.45,4726.57,9623.76,1.97,2.52,2,"PANW,AVGO",Bull_LowVol
2015-03-24,4806.62,-10.04,4726.57,9543.23,1.99,4.14,2,"PANW,AVGO",Bull_LowVol
2015-03-25,4484.2,-10.63,4726.57,9221.4,2.06,10.57,2,"PANW,AVGO",Bull_LowVol
2015-03-26,4605.5,-11.23,4726.57,9343.29,2.03,8.15,2,"PANW,AVGO",Bull_LowVol
2015-03-27,4908.11,-11.82,4726.57,9646.49,1.97,2.11,2,"PANW,AVGO",Bull_LowVol
2015-03-30,5063.38,-12.41,4726.57,9802.36,1.94,0.0,2,"PANW,AVGO",Bull_LowVol
2015-03-31,4856.35,-13.0,4726.57,9595.91,1.98,4.09,2,"PANW,AVGO",Bull_LowVol
2015-04-01,4633.36,-13.59,4726.57,9373.52,2.02,8.49,2,"PANW,AVGO",Bull_LowVol
2015-04-02,4626.11,-14.18,4726.57,9366.85,2.02,8.64,2,"PANW,AVGO",Bull_LowVol
2015-04-06,4642.47,-14.77,4726.57,9383.81,2.02,8.31,2,"PANW,AVGO",Bull_LowVol
2015-04-07,4764.73,-15.36,4726.57,9506.66,2.0,5.9,2,"PANW,AVGO",Bull_LowVol
2015-04-08,4895.61,-15.95,4726.57,9638.13,1.97,3.31,2,"PANW,AVGO",Bull_LowVol
2015-04-09,4858.65,-16.54,4726.57,9601.76,1.98,4.04,2,"PANW,AVGO",Bull_LowVol
2015-04-10,4923.43,-17.13,4726.57,9667.13,1.96,2.76,2,"PANW,AVGO",Bull_LowVol
2015-04-13,4766.41,-17.72,4726.57,9510.7,2.0,5.87,2,"PANW,AVGO",Bull_LowVol
2015-04-14,4701.09,-18.32,4726.57,9445.97,2.01,7.16,2,"PANW,AVGO",Bull_LowVol
2015-04-15,4763.7,-18.91,4726.57,9509.18,2.0,5.92,2,"PANW,AVGO",Bull_LowVol
2015-04-16,4829.92,-19.5,4726.57,9575.99,1.98,4.61,2,"PANW,AVGO",Bull_LowVol
2015-04-17,4554.84,-20.09,4726.57,9301.49,2.04,10.04,2,"PANW,AVGO",Bull_LowVol
2015-04-20,4749.96,-20.68,4726.57,9497.21,2.0,6.19,2,"PANW,AVGO",Bull_LowVol
2015-04-21,5067.13,-21.27,4726.57,9814.97,1.94,0.0,2,"PANW,AVGO",Bull_LowVol
2015-04-22,5187.4,-21.86,4726.57,9935.83,1.92,0.0,2,"PANW,AVGO",Bull_LowVol
2015-04-23,5110.9,-22.45,4726.57,9859.92,1.93,1.47,2,"PANW,AVGO",Bull_LowVol
2015-04-24,4938.37,-23.04,4726.57,9687.98,1.96,4.8,2,"PANW,AVGO",Bull_LowVol
2015-04-27,4956.47,-23.63,4726.57,9706.67,1.96,4.45,2,"PANW,AVGO",Bull_LowVol
2015-04-28,4854.51,-24.22,4726.57,9605.3,1.98,6.42,2,"PANW,AVGO",Bull_LowVol
2015-04-29,4790.97,-24.81,4726.57,9542.35,1.99,7.64,2,"PANW,AVGO",Bull_LowVol
2015-04-30,4629.95,0.0,5546.92,10176.87,2.2,10.75,2,"PANW,AVGO",Bull_LowVol
2015-05-01,4968.71,-0.69,5546.92,10516.32,2.12,4.22,2,"PANW,AVGO",Bull_LowVol
2015-05-04,4986.8,-1.39,5546.92,10535.1,2.11,3.87,2,"PANW,AVGO",Bull_LowVol
2015-05-05,4596.89,-2.08,5546.92,10145.89,2.21,11.38,2,"PANW,AVGO",Bull_LowVol
2015-05-06,4546.43,-2.77,5546.92,10096.12,2.22,12.36,2,"PANW,AVGO",Bull_LowVol
2015-05-07,4897.68,-3.47,5546.92,10448.07,2.13,5.58,2,"PANW,AVGO",Bull_LowVol
2015-05-08,4995.73,-4.16,5546.92,10546.81,2.11,3.69,2,"PANW,AVGO",Bull_LowVol
2015-05-11,5005.08,-4.85,5546.92,10556.85,2.11,3.51,2,"PANW,AVGO",Bull_LowVol
2015-05-12,5003.44,-5.55,5546.92,10555.91,2.11,3.55,2,"PANW,AVGO",Bull_LowVol
2015-05-13,5001.65,-6.24,5546.92,10554.81,2.11,3.58,2,"PANW,AVGO",Bull_LowVol
2015-05-14,5228.86,-6.93,5546.92,10782.71,2.06,0.0,2,"PANW,AVGO",Bull_MidVol
2015-05-15,5302.5,-7.63,5546.92,10857.04,2.05,0.0,2,"PANW,AVGO",Bull_LowVol
2015-05-18,5506.57,-8.32,5546.92,11061.81,2.01,0.0,2,"PANW,AVGO",Bull_LowVol
2015-05-19,5504.2,-9.01,5546.92,11060.13,2.01,0.04,2,"PANW,AVGO",Bull_LowVol
2015-05-20,5498.07,-9.71,5546.92,11054.69,2.01,0.15,2,"PANW,AVGO",Bull_LowVol
2015-05-21,5579.87,-10.4,5546.92,11137.19,2.0,0.0,2,"PANW,AVGO",Bull_LowVol
2015-05-22,5799.57,-11.09,5546.92,11357.58,1.96,0.0,2,"PANW,AVGO",Bull_LowVol
2015-05-26,5789.19,-11.79,5546.92,11347.89,1.96,0.18,2,"PANW,AVGO",Bull_LowVol
2015-05-27,6030.32,-12.48,5546.92,11589.72,1.92,0.0,2,"PANW,AVGO",Bull_LowVol
2015-05-28,6291.69,-13.17,5546.92,11851.78,1.88,0.0,2,"PANW,AVGO",Bull_LowVol
2015-05-29,6591.03,0.0,6639.09,13230.12,2.01,0.48,2,"NFLX,FTNT",Bull_LowVol
2015-06-01,6545.8,-0.83,6639.09,13185.72,2.01,1.16,2,"NFLX,FTNT",Bull_LowVol
2015-06-02,6532.44,-1.66,6639.09,13173.18,2.02,1.37,2,"NFLX,FTNT",Bull_LowVol
2015-06-03,6566.87,-2.49,6639.09,13208.45,2.01,0.85,2,"NFLX,FTNT",Bull_LowVol
2015-06-04,6508.14,-3.32,6639.09,13150.55,2.02,1.73,2,"NFLX,FTNT",Bull_LowVol
2015-06-05,6846.85,-4.15,6639.09,13490.09,1.97,0.0,2,"NFLX,FTNT",Bull_LowVol
2015-06-08,6706.37,-4.98,6639.09,13350.44,1.99,2.05,2,"NFLX,FTNT",Bull_LowVol
2015-06-09,6943.48,-5.81,6639.09,13588.38,1.96,0.0,2,"NFLX,FTNT",Bull_LowVol
2015-06-10,7266.25,-6.64,6639.09,13911.97,1.91,0.0,2,"NFLX,FTNT",Bull_LowVol
2015-06-11,7175.13,-7.47,6639.09,13821.68,1.93,1.25,2,"NFLX,FTNT",Bull_LowVol
2015-06-12,7161.88,-8.3,6639.09,13809.27,1.93,1.44,2,"NFLX,FTNT",Bull_LowVol
2015-06-15,7063.82,-9.13,6639.09,13712.04,1.94,2.79,2,"NFLX,FTNT",Bull_LowVol
2015-06-16,7434.02,-9.96,6639.09,14083.06,1.89,0.0,2,"NFLX,FTNT",Bull_LowVol
2015-06-17,7428.88,-10.79,6639.09,14078.76,1.9,0.07,2,"NFLX,FTNT",Bull_LowVol
2015-06-18,7605.09,-11.62,6639.09,14255.8,1.87,0.0,2,"NFLX,FTNT",Bull_LowVol
2015-06-19,7436.61,-12.45,6639.09,14088.15,1.89,2.22,2,"NFLX,FTNT",Bull_LowVol
2015-06-22,7693.57,-13.28,6639.09,14345.93,1.86,0.0,2,"NFLX,FTNT",Bull_LowVol
2015-06-23,7701.28,-14.11,6639.09,14354.48,1.86,0.0,2,"NFLX,FTNT",Bull_LowVol
2015-06-24,7421.84,-14.94,6639.09,14075.87,1.9,3.63,2,"NFLX,FTNT",Bull_LowVol
2015-06-25,7314.78,-15.77,6639.09,13969.64,1.91,5.02,2,"NFLX,FTNT",Bull_LowVol
2015-06-26,7140.4,-16.6,6639.09,13796.08,1.93,7.28,2,"NFLX,FTNT",Bull_LowVol
2015-06-29,6889.06,-17.43,6639.09,13545.57,1.97,10.55,2,"NFLX,FTNT",Bull_LowVol
2015-06-30,7182.83,0.0,1086.85,8269.68,1.15,6.73,2,"NFLX,AVGO",Bull_LowVol
2015-07-01,7194.59,-0.14,1086.85,8281.57,1.15,6.58,2,"NFLX,AVGO",Bull_LowVol
2015-07-02,7247.12,-0.27,1086.85,8334.24,1.15,5.9,2,"NFLX,AVGO",Bull_LowVol
2015-07-06,7248.75,-0.41,1086.85,8336.0,1.15,5.88,2,"NFLX,AVGO",Bull_LowVol
2015-07-07,7199.06,-0.54,1086.85,8286.45,1.15,6.52,2,"NFLX,AVGO",Bull_LowVol
2015-07-08,7105.15,-0.68,1086.85,8192.67,1.15,7.74,2,"NFLX,AVGO",Bull_LowVol
2015-07-09,7231.1,-0.82,1086.85,8318.77,1.15,6.11,2,"NFLX,AVGO",Bull_LowVol
2015-07-10,7395.64,-0.95,1086.85,8483.44,1.15,3.97,2,"NFLX,AVGO",Bull_LowVol
2015-07-13,7670.14,-1.09,1086.85,8758.07,1.14,0.4,2,"NFLX,AVGO",Bull_LowVol
2015-07-14,7651.05,-1.22,1086.85,8739.13,1.14,0.65,2,"NFLX,AVGO",Bull_LowVol
2015-07-15,7481.1,-1.36,1086.85,8569.31,1.15,2.86,2,"NFLX,AVGO",Bull_LowVol
2015-07-16,8803.41,-1.49,1086.85,9891.76,1.12,0.0,2,"NFLX,AVGO",Bull_MidVol
2015-07-17,8716.26,-1.63,1086.85,9804.74,1.12,0.99,2,"NFLX,AVGO",Bull_MidVol
2015-07-20,8418.52,-1.77,1086.85,9507.14,1.13,4.37,2,"NFLX,AVGO",Bull_MidVol
2015-07-21,8560.08,-1.9,1086.85,9648.83,1.13,2.76,2,"NFLX,AVGO",Bull_MidVol
2015-07-22,8433.7,-2.04,1086.85,9522.59,1.13,4.2,2,"NFLX,AVGO",Bull_MidVol
2015-07-23,8356.77,-2.17,1086.85,9445.79,1.13,5.07,2,"NFLX,AVGO",Bull_MidVol
2015-07-24,8263.9,-2.31,1086.85,9353.06,1.13,6.13,2,"NFLX,AVGO",Bull_MidVol
2015-07-27,8010.46,-2.45,1086.85,9099.75,1.14,9.01,2,"NFLX,AVGO",Bull_MidVol
2015-07-28,8084.87,-2.58,1086.85,9174.3,1.13,8.16,2,"NFLX,AVGO",Bull_LowVol
2015-07-29,8099.58,-2.72,1086.85,9189.15,1.13,7.99,2,"NFLX,AVGO",Bull_LowVol
2015-07-30,8416.56,-2.85,1086.85,9506.26,1.13,4.39,2,"NFLX,AVGO",Bull_LowVol
2015-07-31,8549.7,0.0,11006.68,19556.37,2.29,2.88,2,"NFLX,PANW",Bull_LowVol
2015-08-03,8365.06,-1.38,11006.68,19373.12,2.32,4.98,2,"NFLX,PANW",Bull_LowVol
2015-08-04,9026.35,-2.75,11006.68,20035.78,2.22,0.0,2,"NFLX,PANW",Bull_LowVol
2015-08-05,9499.65,-4.13,11006.68,20510.45,2.16,0.0,2,"NFLX,PANW",Bull_LowVol
2015-08-06,8746.23,-5.5,11006.68,19758.41,2.26,7.93,2,"NFLX,PANW",Bull_LowVol
2015-08-07,8593.11,-6.88,11006.68,19606.67,2.28,9.54,2,"NFLX,PANW",Bull_LowVol
2015-08-10,8642.85,-8.26,11006.68,19657.78,2.27,9.02,2,"NFLX,PANW",Bull_LowVol
2015-08-11,8437.49,-9.63,11006.68,19453.8,2.31,11.18,2,"NFLX,PANW",Bull_LowVol
2015-08-12,8096.55,-11.01,11006.68,19114.23,2.36,14.77,2,"NFLX,PANW",Bull_LowVol
2015-08-13,8436.42,-12.38,11006.68,19455.48,2.31,11.19,2,"NFLX,PANW",Bull_LowVol
2015-08-14,8457.28,-13.76,11006.68,19477.72,2.3,10.97,2,"NFLX,PANW",Bull_LowVol
2015-08-17,8734.26,-15.13,11006.68,19756.07,2.26,8.06,2,"NFLX,PANW",Bull_LowVol
2015-08-18,8509.35,-16.51,11006.68,19532.53,2.3,10.42,2,"NFLX,PANW",Bull_LowVol
2015-08-19,8391.06,-17.89,11006.68,19415.62,2.31,11.67,2,"NFLX,PANW",Bull_LowVol
2015-08-20,6876.57,-19.26,11006.68,17902.51,2.6,27.61,2,"NFLX,PANW",Bull_LowVol
2015-08-21,6154.16,-20.64,11006.68,17181.48,2.79,35.22,2,"NFLX,PANW",Bull_MidVol
2015-08-24,5727.76,-22.01,1322.46,7072.24,1.23,39.71,1,NFLX,Bull_MidVol
2015-08-25,6066.32,-22.18,1322.46,7410.96,1.22,36.14,1,NFLX,Bull_MidVol
2015-08-26,6694.68,-22.34,1322.46,8039.49,1.2,29.53,1,NFLX,Bull_MidVol
2015-08-27,7244.21,-22.51,1322.46,8589.18,1.19,23.74,1,NFLX,Bull_MidVol
2015-08-28,7241.85,-22.67,1322.46,8586.99,1.19,23.77,1,NFLX,Bull_MidVol
2015-08-31,7159.19,0.0,4642.91,11802.1,1.65,24.64,2,"NFLX,FTNT",Bull_MidVol
2015-09-01,6380.67,-0.58,4642.91,11024.16,1.73,32.83,2,"NFLX,FTNT",Bull_MidVol
2015-09-02,6439.38,-1.16,4642.91,11083.45,1.72,32.21,2,"NFLX,FTNT",Bull_MidVol
2015-09-03,6138.45,-1.74,4642.91,10783.1,1.76,35.38,2,"NFLX,FTNT",Bull_MidVol
2015-09-04,5939.84,-2.32,4642.91,10585.07,1.78,37.47,2,"NFLX,FTNT",Bull_MidVol
2015-09-08,5784.18,-2.9,4642.91,10429.99,1.8,39.11,2,"NFLX,FTNT",Bull_MidVol
2015-09-09,6068.96,-3.48,4642.91,10715.35,1.77,36.11,2,"NFLX,FTNT",Bull_MidVol
2015-09-10,6175.12,-4.06,4642.91,10822.09,1.75,35.0,2,"NFLX,FTNT",Bull_MidVol
2015-09-11,6052.54,-4.64,4642.91,10700.09,1.77,36.29,2,"NFLX,FTNT",Bull_MidVol
2015-09-14,5890.01,-5.22,4642.91,10538.15,1.79,38.0,2,"NFLX,FTNT",Bull_MidVol
2015-09-15,6204.15,-5.8,4642.91,10852.86,1.75,34.69,2,"NFLX,FTNT",Bull_MidVol
2015-09-16,6576.47,-6.38,4642.91,11225.76,1.71,30.77,2,"NFLX,FTNT",Bull_MidVol
2015-09-17,6608.0,-6.96,4642.91,11257.87,1.7,30.44,2,"NFLX,FTNT",Bull_MidVol
2015-09-18,6460.65,-7.54,4642.91,11111.1,1.72,31.99,2,"NFLX,FTNT",Bull_MidVol
2015-09-21,6355.34,-8.13,4642.91,11006.38,1.73,33.1,2,"NFLX,FTNT",Bull_MidVol
2015-09-22,6204.21,-8.71,4642.91,10855.82,1.75,34.69,2,"NFLX,FTNT",Bull_MidVol
2015-09-23,6222.91,-9.29,4642.91,10875.1,1.75,34.49,2,"NFLX,FTNT",Bull_MidVol
2015-09-24,6630.42,-9.87,4642.91,11283.2,1.7,30.2,2,"NFLX,FTNT",Bull_MidVol
2015-09-25,6455.05,-10.45,4642.91,11108.41,1.72,32.05,2,"NFLX,FTNT",Bull_MidVol
2015-09-28,6068.04,-11.03,4642.91,10721.97,1.77,36.12,2,"NFLX,FTNT",Bull_MidVol
2015-09-29,5938.02,-11.61,4642.91,10592.54,1.78,37.49,2,"NFLX,FTNT",Bull_MidVol
2015-09-30,6321.75,0.0,2470.36,8792.11,1.39,33.45,2,"NFLX,AMZN",Bull_MidVol
2015-10-01,6541.64,-0.31,2470.36,9012.3,1.38,31.14,2,"NFLX,AMZN",Bull_MidVol
2015-10-02,6579.78,-0.62,2470.36,9050.75,1.38,30.74,2,"NFLX,AMZN",Bull_MidVol
2015-10-05,6981.98,-0.93,2470.36,9453.27,1.35,26.5,2,"NFLX,AMZN",Bull_MidVol
2015-10-06,6753.32,-1.24,2470.36,9224.92,1.37,28.91,2,"NFLX,AMZN",Bull_MidVol
2015-10-07,6747.15,-1.54,2470.36,9219.05,1.37,28.97,2,"NFLX,AMZN",Bull_MidVol
2015-10-08,7223.92,-1.85,2470.36,9696.13,1.34,23.96,2,"NFLX,AMZN",Bull_MidVol
2015-10-09,7123.08,-2.16,2470.36,9595.6,1.35,25.02,2,"NFLX,AMZN",Bull_MidVol
2015-10-12,7156.99,-2.47,2470.36,9629.82,1.35,24.66,2,"NFLX,AMZN",Bull_MidVol
2015-10-13,6881.96,-2.78,2470.36,9355.09,1.36,27.56,2,"NFLX,AMZN",Bull_MidVol
2015-10-14,6908.18,-3.09,2470.36,9381.62,1.36,27.28,2,"NFLX,AMZN",Bull_MidVol
2015-10-15,6283.79,-3.4,2470.36,8757.55,1.39,33.85,2,"NFLX,AMZN",Bull_MidVol
2015-10-16,6150.57,-3.71,2470.36,8624.63,1.4,35.25,2,"NFLX,AMZN",Bull_MidVol
2015-10-19,6353.22,-4.01,2470.36,8827.59,1.39,33.12,2,"NFLX,AMZN",Bull_MidVol
2015-10-20,6125.75,-4.32,2470.36,8600.43,1.4,35.52,2,"NFLX,AMZN",Bull_MidVol
2015-10-21,6037.73,-4.63,2470.36,8512.72,1.41,36.44,2,"NFLX,AMZN",Bull_MidVol
2015-10-22,6010.64,-4.94,2470.36,8485.94,1.41,36.73,2,"NFLX,AMZN",Bull_MidVol
2015-10-23,6294.94,-5.25,2470.36,8770.54,1.39,33.74,2,"NFLX,AMZN",Bull_MidVol
2015-10-26,6537.1,-5.56,2470.36,9013.01,1.38,31.19,2,"NFLX,AMZN",Bull_MidVol
2015-10-27,6544.86,-5.87,2470.36,9021.08,1.38,31.1,2,"NFLX,AMZN",Bull_MidVol
2015-10-28,6758.76,-6.18,2470.36,9235.29,1.37,28.85,2,"NFLX,AMZN",Bull_LowVol
2015-10-29,6731.97,-6.48,2470.36,9208.81,1.37,29.13,2,"NFLX,AMZN",Bull_LowVol
2015-10-30,6956.34,0.0,7370.87,14327.22,2.06,26.77,2,"NFLX,AMZN",Bull_LowVol
2015-11-02,6926.51,-0.92,7370.87,14298.31,2.06,27.09,2,"NFLX,AMZN",Bull_LowVol
2015-11-03,7047.73,-1.84,7370.87,14420.45,2.05,25.81,2,"NFLX,AMZN",Bull_LowVol
2015-11-04,7521.75,-2.76,7370.87,14895.39,1.98,20.82,2,"NFLX,AMZN",Bull_LowVol
2015-11-05,7631.35,-3.69,7370.87,15005.91,1.97,19.67,2,"NFLX,AMZN",Bull_LowVol
2015-11-06,7709.44,-4.61,7370.87,15084.92,1.96,18.84,2,"NFLX,AMZN",Bull_LowVol
2015-11-09,7362.15,-5.53,7370.87,14738.55,2.0,22.5,2,"NFLX,AMZN",Bull_LowVol
2015-11-10,7611.5,-6.45,7370.87,14988.82,1.97,19.88,2,"NFLX,AMZN",Bull_LowVol
2015-11-11,7761.35,-7.37,7370.87,15139.59,1.95,18.3,2,"NFLX,AMZN",Bull_LowVol
2015-11-12,7394.39,-8.29,7370.87,14773.56,2.0,22.16,2,"NFLX,AMZN",Bull_LowVol
2015-11-13,6770.45,-9.21,7370.87,14150.54,2.09,28.73,2,"NFLX,AMZN",Bull_MidVol
2015-11-16,7387.59,-10.13,7370.87,14768.6,2.0,22.23,2,"NFLX,AMZN",Bull_MidVol
2015-11-17,7760.19,-11.06,7370.87,15142.13,1.95,18.31,2,"NFLX,AMZN",Bull_MidVol
2015-11-18,8224.42,-11.98,7370.87,15607.27,1.9,13.42,2,"NFLX,AMZN",Bull_MidVol
2015-11-19,8170.3,-12.9,7370.87,15554.08,1.9,13.99,2,"NFLX,AMZN",Bull_MidVol
2015-11-20,8507.24,-13.82,7370.87,15891.93,1.87,10.45,2,"NFLX,AMZN",Bull_LowVol
2015-11-23,8701.22,-14.74,7370.87,16086.84,1.85,8.4,2,"NFLX,AMZN",Bull_LowVol
2015-11-24,8494.38,-15.66,7370.87,15880.92,1.87,10.58,2,"NFLX,AMZN",Bull_LowVol
2015-11-25,8598.46,-16.58,7370.87,15985.91,1.86,9.49,2,"NFLX,AMZN",Bull_LowVol
2015-11-27,8669.65,-17.51,7370.87,16058.03,1.85,8.74,2,"NFLX,AMZN",Bull_LowVol
2015-11-30,8369.37,0.0,8389.03,16758.41,2.0,11.9,2,"AMZN,GOOGL",Bull_LowVol
2015-12-01,8747.97,-1.05,8389.03,17138.05,1.96,7.91,2,"AMZN,GOOGL",Bull_LowVol
2015-12-02,8659.28,-2.1,8389.03,17050.41,1.97,8.85,2,"AMZN,GOOGL",Bull_LowVol
2015-12-03,8419.03,-3.15,8389.03,16811.2,2.0,11.38,2,"AMZN,GOOGL",Bull_LowVol
2015-12-04,8595.27,-4.19,8389.03,16988.5,1.98,9.52,2,"AMZN,GOOGL",Bull_MidVol
2015-12-07,8510.18,-5.24,8389.03,16904.46,1.99,10.42,2,"AMZN,GOOGL",Bull_MidVol
2015-12-08,8669.73,-6.29,8389.03,17065.06,1.97,8.74,2,"AMZN,GOOGL",Bull_MidVol
2015-12-09,8360.51,-7.34,8389.03,16756.88,2.0,11.99,2,"AMZN,GOOGL",Bull_MidVol
2015-12-10,8298.62,-8.39,8389.03,16696.05,2.01,12.64,2,"AMZN,GOOGL",Bull_MidVol
2015-12-11,7808.44,-9.44,8389.03,16206.91,2.08,17.8,2,"AMZN,GOOGL",Bull_MidVol
2015-12-14,8218.68,-10.49,8389.03,16618.2,2.02,13.48,2,"AMZN,GOOGL",Bull_MidVol
2015-12-15,8221.55,-11.53,8389.03,16622.11,2.02,13.45,2,"AMZN,GOOGL",Bull_MidVol
2015-12-16,8638.4,-12.58,8389.03,17040.02,1.97,9.07,2,"AMZN,GOOGL",Bull_MidVol
2015-12-17,8504.39,-13.63,8389.03,16907.05,1.99,10.48,2,"AMZN,GOOGL",Bull_MidVol
2015-12-18,8314.94,-14.68,8389.03,16718.66,2.01,12.47,2,"AMZN,GOOGL",Bull_MidVol
2015-12-21,8338.76,-15.73,8389.03,16743.52,2.01,12.22,2,"AMZN,GOOGL",Bull_MidVol
2015-12-22,8338.21,-16.78,8389.03,16744.02,2.01,12.23,2,"AMZN,GOOGL",Bull_MidVol
2015-12-23,8354.33,-17.83,8389.03,16761.19,2.01,12.06,2,"AMZN,GOOGL",Bull_MidVol
2015-12-24,8323.17,-18.88,8389.03,16731.08,2.01,12.38,2,"AMZN,GOOGL",Bull_MidVol
2015-12-28,8644.48,-19.92,8389.03,17053.44,1.97,9.0,2,"AMZN,GOOGL",Bull_MidVol
2015-12-29,9073.31,-20.97,8389.03,17483.31,1.93,4.49,2,"AMZN,GOOGL",Bull_MidVol
2015-12-30,8957.39,-22.02,8389.03,17368.44,1.94,5.71,2,"AMZN,GOOGL",Bull_MidVol
2015-12-31,8721.06,0.0,7929.19,16650.25,1.91,8.2,2,"AMZN,NFLX",Bull_MidVol
2016-01-04,7819.1,-0.99,7929.19,15749.29,2.01,17.69,2,"AMZN,NFLX",Bull_MidVol
2016-01-05,7692.68,-1.98,7929.19,15623.86,2.03,19.02,2,"AMZN,NFLX",Bull_MidVol
2016-01-06,7934.25,-2.97,7929.19,15866.42,2.0,16.48,2,"AMZN,NFLX",Bull_MidVol
2016-01-07,7352.67,-3.96,7929.19,15285.83,2.08,22.6,2,"AMZN,NFLX",Bull_MidVol
2016-01-08,7249.74,-4.96,7929.19,15183.89,2.09,23.68,2,"AMZN,NFLX",Bull_MidVol
2016-01-11,7559.02,-5.95,7929.19,15494.17,2.05,20.43,2,"AMZN,NFLX",Bull_MidVol
2016-01-12,7603.72,-6.94,7929.19,15539.85,2.04,19.96,2,"AMZN,NFLX",Bull_MidVol
2016-01-13,6610.19,-7.93,7929.19,14547.31,2.2,30.42,2,"AMZN,NFLX",Bull_MidVol
2016-01-14,6847.93,-8.92,7929.19,14786.04,2.16,27.91,2,"AMZN,NFLX",Bull_MidVol
2016-01-15,6307.08,-9.91,7929.19,14246.19,2.26,33.61,2,"AMZN,NFLX",Bull_MidVol
2016-01-19,6494.76,-10.9,7929.19,14434.86,2.22,31.63,2,"AMZN,NFLX",Bull_MidVol
2016-01-20,6435.19,-11.89,7929.19,14376.28,2.23,32.26,2,"AMZN,NFLX",Bull_MidVol
2016-01-21,6356.85,-12.88,7929.19,14298.93,2.25,33.08,2,"AMZN,NFLX",Bull_MidVol
2016-01-22,6743.07,-13.88,7929.19,14686.14,2.18,29.02,2,"AMZN,NFLX",Bull_MidVol
2016-01-25,6702.7,-14.87,7929.19,14646.76,2.19,29.44,2,"AMZN,NFLX",Bull_MidVol
2016-01-26,6762.63,-15.86,7929.19,14707.68,2.17,28.81,2,"AMZN,NFLX",Bull_MidVol
2016-01-27,6290.58,-16.85,5447.07,11754.5,1.87,33.78,1,AMZN,Bull_MidVol
2016-01-28,7337.7,-17.53,5447.07,12802.3,1.74,22.76,1,AMZN,Bull_MidVol
2016-01-29,6389.94,0.0,6717.77,13107.7,2.05,32.73,2,"AMZN,KLAC",Bull_MidVol
2016-02-01,6145.95,-0.84,6717.77,12864.56,2.09,35.3,2,"AMZN,KLAC",Bull_MidVol
2016-02-02,5669.17,-1.68,6717.77,12388.61,2.19,40.32,2,"AMZN,KLAC",Bull_MidVol
2016-02-03,5114.88,3838.85,0.0,1276.03,0.25,46.16,1,KLAC,Bull_MidVol
2016-02-04,5116.4,3838.85,0.0,1277.55,0.25,46.14,1,KLAC,Bull_MidVol
2016-02-05,5090.23,3838.85,0.0,1251.38,0.25,46.42,1,KLAC,Bull_MidVol
2016-02-08,5053.14,5053.14,0.0,0.0,0.0,46.81,0,CASH_BIL,Bear
2016-02-09,5052.04,5052.04,0.0,0.0,0.0,46.82,0,CASH_BIL,Bear
2016-02-10,5053.14,5053.14,0.0,0.0,0.0,46.81,0,CASH_BIL,Bear
2016-02-11,5052.04,5052.04,0.0,0.0,0.0,46.82,0,CASH_BIL,Bear
2016-02-12,5052.04,5052.04,0.0,0.0,0.0,46.82,0,CASH_BIL,Bear
2016-02-16,5052.04,5052.04,0.0,0.0,0.0,46.82,0,CASH_BIL,Bear
2016-02-17,5053.14,5053.14,0.0,0.0,0.0,46.81,0,CASH_BIL,Bear
2016-02-18,5053.14,5053.14,0.0,0.0,0.0,46.81,0,CASH_BIL,Bear
2016-02-19,5053.14,5053.14,0.0,0.0,0.0,46.81,0,CASH_BIL,Bear
2016-02-22,5052.04,5052.04,0.0,0.0,0.0,46.82,0,CASH_BIL,Bear
2016-02-23,5053.14,5053.14,0.0,0.0,0.0,46.81,0,CASH_BIL,Bear
2016-02-24,5052.04,5052.04,0.0,0.0,0.0,46.82,0,CASH_BIL,Bear
2016-02-25,5052.04,5052.04,0.0,0.0,0.0,46.82,0,CASH_BIL,Bear
2016-02-26,5053.14,5053.14,0.0,0.0,0.0,46.81,0,CASH_BIL,Bear
2016-02-29,5053.14,5053.14,0.0,0.0,0.0,46.81,0,CASH_BIL,Bear
2016-03-01,5053.14,5053.14,0.0,0.0,0.0,46.81,0,CASH_BIL,Bull_MidVol
2016-03-02,5053.14,5053.14,0.0,0.0,0.0,46.81,0,CASH_BIL,Bull_MidVol
2016-03-03,5053.14,5053.14,0.0,0.0,0.0,46.81,0,CASH_BIL,Bull_MidVol
2016-03-04,5053.14,5053.14,0.0,0.0,0.0,46.81,0,CASH_BIL,Bull_MidVol
2016-03-07,5053.14,5053.14,0.0,0.0,0.0,46.81,0,CASH_BIL,Bull_MidVol
